지자체,지역구,지점명,도로명,발생건수,사망자수,보 기,MOTOCY_CNT,CYCLE_CNT,WALK_CNT,DRK
서울,종로구,평화새마을금고평화2지점(북쪽),,7,0,,0,0,0,0
서울,종로구,서울대연건캠퍼스 의대 부근,,8,0,,1,0,0,0
서울,종로구,혜화역 사거리(4번출구),,8,0,,0,0,0,0
서울,종로구,신설동역사거리(동대문우체국),,8,0,,0,0,0,0
서울,종로구,원서공원 앞 사거리(남동),,6,1,,0,0,0,0
서울,종로구,혜화동로터리(가톨릭대),,9,0,,1,0,0,1
서울,종로구,공평아트센터 앞 사거리,,6,0,,1,0,0,0
서울,종로구,창신역 앞 삼거리(1번출구),,6,0,,0,0,0,0
서울,종로구,종로구청 동남 사거리,,4,0,,0,0,0,0
서울,종로구,트윈트리타워 앞(경복궁),,9,0,,0,0,0,0
서울,중구,한국은행앞사거리(소공별관),,17,1,,0,0,0,0
서울,중구,신세계백화점 앞 사거리(본점),,14,0,,2,0,0,0
서울,중구,염천교 동단 사거리,,15,0,,1,0,0,0
서울,중구,약수역 부근 사거리(서쪽),,13,0,,0,0,0,0
서울,중구,서소문근린공원 부근,,15,0,,0,0,0,0
서울,중구,을지로4가역 사거리,,10,1,,1,0,0,0
서울,중구,서울역 앞 사거리,,10,1,,0,0,0,0
서울,중구,CJ제일제당빌딩 앞 사거리,,9,0,,1,0,0,1
서울,중구,을지로5가(훈련원공원 앞),,10,0,,1,0,0,0
서울,중구,숭례문광장 앞 교차로,,13,0,,0,0,0,0
서울,중구,장충체육관 앞 사거리,,8,0,,0,0,0,0
서울,중구,서울역광장(남대문경찰서 앞),,8,0,,0,1,0,0
서울,중구,중구보건소 동쪽 사거리,,5,0,,2,0,0,0
서울,중구,성동공업고등학교 부근(서북),,10,0,,0,1,0,0
서울,중구,서울시청 동남 삼거리,,9,0,,1,0,0,0
서울,중구,연세세브란스병원 부근 사거리,,9,0,,0,0,0,0
서울,중구,남산어린이놀이터 앞 삼거리,,7,0,,0,0,0,0
서울,중구,남대문세무서(북쪽),,2,0,,0,0,0,0
서울,중구,만리동시장 앞 삼거리,,6,0,,1,0,0,0
서울,중구,스리랑카대사관 앞 사거리,,4,1,,1,0,0,0
서울,중구,을지로입구역 사거리,,6,0,,0,0,0,0
서울,중구,청구역 사거리,,3,0,,1,0,0,0
서울,중구,신당역 부근(4번출구),,5,0,,1,0,0,0
서울,중구,남대문세무서(북쪽),,8,0,,0,0,0,0
서울,중구,신당역2호선 앞 사거리,,6,0,,2,1,0,0
서울,중구,동대문패션타운 부근 삼거리(북동),,7,0,,0,1,0,0
서울,중구,도로교통공단 앞 사거리,,7,0,,0,0,0,1
서울,중구,연세세브란스병원 부근 사거리,,7,0,,0,0,0,0
서울,중구,서울역 앞 사거리,,5,0,,1,0,0,0
서울,중구,도로교통공단 앞 사거리,,6,0,,0,0,0,0
서울,중랑구,중화동우체국 부근(남쪽),,11,1,,1,0,0,0
서울,중랑구,동1로지하차도(한샘교회),,11,0,,0,3,0,0
서울,중랑구,장안교사거리(용마지구대),,13,0,,1,2,0,0
서울,중랑구,상봉지하차도 교차로(상봉역),,10,0,,2,0,0,1
서울,중랑구,망우본동 주민센터 부근,,7,0,,0,0,0,0
서울,중랑구,신내지하차도(하이마트상봉점),,16,0,,1,1,0,0
서울,중랑구,망우역 앞 사거리,,16,1,,2,0,0,1
서울,중랑구,용마한신2차 앞(101동),,13,0,,0,1,0,0
서울,중랑구,상봉시장 앞(면목초 부근),,12,0,,0,1,0,0
서울,중랑구,우림시장 오거리(남동),,13,0,,2,0,0,0
서울,중랑구,사가정역(2번출구),,10,1,,1,0,0,1
서울,중랑구,면목2동사거리(삼성교회),,10,0,,1,1,0,0
서울,중랑구,장안중 부근(북쪽),,8,1,,0,1,0,0
서울,중랑구,면목역(2번출구),,9,1,,1,0,0,1
서울,중랑구,중랑전화국(중목초 부근),,10,0,,3,2,0,0
서울,중랑구,망우사거리(망우본동우체국),,11,0,,0,2,0,0
서울,중랑구,면목2동사거리(삼성교회),,14,0,,2,4,0,1
서울,중랑구,까치공원 부근(북동),,9,0,,0,0,0,0
서울,중랑구,사가정역 부근 사거리(남쪽),,9,0,,2,0,0,0
서울,중랑구,동원사거리(면목지구대 부근),,9,1,,3,0,0,0
서울,중랑구,메가박스 상봉점 앞,,6,0,,0,1,0,0
서울,중랑구,망우본동우체국 사거리(동쪽),,5,0,,0,0,0,0
서울,중랑구,중화동우체국 부근(남쪽),,7,0,,0,0,0,0
서울,중랑구,상봉동 474-4번지,,3,0,,0,1,0,0
서울,중랑구,장안교사거리(용마지구대),,7,0,,0,0,0,0
서울,중랑구,서울시체육회(새중랑교회),,5,1,,1,0,0,0
서울,중랑구,망우지구대 앞 사거리,,9,0,,1,1,0,0
서울,중랑구,동부시장 사거리(북동),,8,0,,0,1,0,0
서울,중랑구,신내지하차도(하이마트상봉점),,5,1,,0,0,0,0
서울,중랑구,면목두산5단지 앞 사거리(502동),,3,0,,0,0,0,0
,,합계,,"6,323",139,,,,,
